IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,aicomfort,aitrust,treatment,statement,statementtotaltime,statementnumberclicks,cointasktimer,tasktimer_Click Count,heads,modalflips,expectedlied,expectedshirk,justifylie,risktolerance,liesonprolific,liessignificantother,liesdatingapps,liesontaxes,liedoncointask,qualtricsID,prolificid,Reviewed at,Time taken,Totalprolificapprovals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,session,Submission id
41.123.241.185,1260,3/28/26 13:59,R_8oldhSrbht9Jb0t,-25.757,28.1443,EN,90,91,t3,"l will approach this task with integrity, diligence and honesty, respecting each participants effort to ensure accurate submissions",675,11,113.042,1,5,5,92,10,misreporting would be justifiable in a circumstance that the participants may accidentally press the wrong answer unintentionally,88,0,0,0,0,2,R_8oldhSrbht9Jb0t,6745d61c85294c5d2ed6bd5a,2026-03-28T19:23:25.705000Z,570,87,39,Male,White,France,France,France,French,No,Full-Time,2,69c80acd9f7ebeca872068e8
76.34.232.175,787,3/28/26 13:34,R_1Htyw9cGO3IUUKA,41.1413,-81.3445,EN,51,25,t3,"I answered honestly from my own perspective, drawing on my thoughts and experience, and I avoided sharing any personal or identifying details.",385.566,18,114.539,3,5,7,75,82,"Misreporting could be justifiable if the task is unclear or people feel pressured to give a certain answer. It might also happen if the reward is small and people don’t take the task seriously. However, honesty is still important for accurate results",20,0,40,0,0,2,R_1Htyw9cGO3IUUKA,6361acb07d0d241c339ab52b,2026-03-28T19:24:54.263000Z,327,59,32,Male,White,United States,United States,United States,English,No,Full-Time,7,69c825fc9e6bb048f7134be5
87.115.156.253,817,3/28/26 20:22,R_2b66lFg98lyZ4CR,53.3475,-1.1689,EN,91,92,t3,i myself and the other participants in this task should all be honest with the outcomes for the following 10 tosses of the coin and say how many times we got heads,328.532,6,114.921,3,5,5,40,25,"i dont think any circumstances about misreporting would be justifiable at all unless the participant doesnt have a coin in the house to flip. we should all be honest about what we flip if we aim to be genuine people,",10,0,0,0,0,2,R_2b66lFg98lyZ4CR,5ee637a18976fc391312fe01,2026-03-29T01:33:49.247000Z,455,32,23,Male,White,Egypt,Egypt,Egypt,Arabic,Yes,Unemployed (and job seeking),6,69c87f8acc83dbcdce6c8819
76.98.202.102,645,3/28/26 13:53,R_1exdhYTuvucH1ic,39.9612,-75.2303,EN,97,29,t3,"I will faithfully flip the coin 10 times and record every result, reporting the true head count without misrepresentation.",221.201,9,115.704,2,5,5,19,4,Under no circumstances would misreporting be justifiable.,33,0,0,0,24,2,R_1exdhYTuvucH1ic,65ebbbc0a6328372037a40c1,2026-03-28T19:25:33.433000Z,1116,101,53,Female,White,United States,United States,United States,English,No,Full-Time,7,69c82605a5ea3b88074517d8
90.244.221.46,612,3/29/26 02:32,R_85iHoQdfIZqIUeJ,51.4889,-0.2318,EN,55,29,t3,"I promise to report honestly the number of heads from the ten flips, to reveal the true total seen by me , and to not give in to temptation to misreport or falsify the number. I trust the other participants are as honest in this regard.",342.893,2,116.377,1,5,4,40,73,"Are there any circumstances which would justify the misreporting of the flips , I do not believe so",36,0,28,0,4,2,R_85iHoQdfIZqIUeJ,5ea0516dee594a000932857a,2026-03-28T19:33:09.795000Z,1715,86,27,Male,White,Egypt,Egypt,Egypt,Arabic,No,Full-Time,6,69c87ed51b18a29c415538a8
89.101.47.22,430,3/28/26 19:31,R_2uVBZLY92t3Ghx8,53.3297,-6.2708,EN,80,81,t3,"I will report the exact number of heads from the ten coin flips, without misrepresentation or shirking, to uphold accuracy, fairness in compensation, and the integrity of this research.",127.494,1,116.97,2,5,5,0,0,Under no circumstance is misreporting justified because this is a free game to play and there is no penalty in not playing.,76,0,30,0,0,2,R_2uVBZLY92t3Ghx8,697hbad78111402bb0a689aa3,2026-03-28T19:41:22.103000Z,559,155,42,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),6,69c88623f19cd50a07fdea33
200.173.163.185,445,3/28/26 19:59,R_1fy2364Y2MiEoQ9,-23.5475,-46.6361,EN,100,70,t3,You are part of a coin-flipping task. Be truthful; do not lie. Your results are important for the project’s integrity.,262.272,16,119.643,2,5,5,70,30,if they don't have a coin but want to take the reward,30,0,30,0,0,2,R_1fy2364Y2MiEoQ9,693av505cc6vdb811e3b0de7,2026-03-28T19:40:20.536000Z,453,147,23,Male,Asian,United States,United States,United States,English,No,Full-Time,3,69c82ef66433893716684dd2
41.233.179.234,973,3/28/26 13:32,R_2yjyaBxHgWsK4Rc,30.0046,31.2044,EN,80,66,t3,"I commit to reporting my coin-flip results exactly as they are observed, upholding strict integrity and not altering any outcomes for my personal gain.",349.339,4,120.076,1,5,8,51,70,"I really can't think of a good reason to lie about a simple coin flip on the internet. Misreporting would only make sense to me if someone's actual life or safety was in danger, which is obviously not the case here. If you agree to do a job for a researcher, you should just give them honest results.",69,0,0,0,0,2,R_2yjyaBxHgWsK4Rc,69807546653a78f70f7319b9,2026-03-28T19:22:14.390000Z,742,8,30,Male,Mixed,Mauritius,France,France,French,No,Unemployed (and job seeking),6,69c87f69b233c9f0413c9d13
72.250.131.114,759,3/28/26 13:15,R_7zXChQgy4Xyq5ax,46.4225,-108.5438,EN,30,10,t3,"Alternative 1: I pledge to answer all questions honestly and to the best of my ability, avoiding haste and shortcuts. Alternative 2: I commit to honesty in every response, and I will think carefully before answering rather than rushing.",159.116,8,121.915,1,5,5,30,15,Maybe if someone lost track of their counting and just guessed how many heads they flipped. Or if someone distracted them while they were inputting the data and they hit the wrong number without checking.,49,1,10,1,0,2,R_7zXChQgy4Xyq5ax,6965d2d13f991c09b6899ac5,2026-03-29T16:01:02.441000Z,525,33,21,Male,Asian,Egypt,Egypt,Egypt,Arabic,Yes,Part-Time,6,69c87f29920932f64c4a11cc
92.40.111.81,986,3/29/26 00:00,R_2GdjdlAF2ClvuMc,53.8258,-1.5205,EN,92,79,t3,"I promise to report honestly the heads I observe, avoid misrepresentation, and honour the fairness of this study.",193.086,8,122.461,1,5,5,29,18,When the researches are carrying out a study on economic decision where individuals misreport in order to make more more.,82,6,7,10,1,2,R_2GdjdlAF2ClvuMc,67d43f5c7253c147df75e9e5,2026-03-28T20:08:57.692000Z,1474,212,60,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),6,69c87ebb38b0d9e2f98976df
186.81.124.206,1246,3/29/26 10:02,R_3rpBucl8hWIgu5E,4.8142,-75.6946,EN,94,83,t3,"I swear that, come what may, I will be completely honest about the results I achieve with my coin every time.",405.271,1,131.534,4,5,5,82,30,Under no circumstances should that be the case. Unless you didn't have a coin but in that case you shouldn't have take the test,50,1,20,1,1,2,R_3rpBucl8hWIgu5E,698379c7aac64536823f171e,2026-03-28T23:42:55.843000Z,279,253,32,Male,White,United States,United States,United States,English,No,Full-Time,3,69c828b1ab426401dc276d09
2.233.164.171,753,3/28/26 13:16,R_8SkzcoGG1ctZ3od,45.4722,9.1922,FR,75,60,t3,I will report the exact number of heads from my 10 flips and will not misreport it for any payment or incentive.,198.321,4,133.589,2,5,7,80,50,"Misreporting could be justifiable when the participant doesn't have a coin with them at the moment of the survey. Moreover, a participant might be in real need for money and thus prefer to lie to gain a little bit more. Finally, I think participants might expect others to misreport. Such expectations about others' behaviors might trigger a feeling of lagging behind for an honest person: if everyone else cheats, why not me?",60,0,0,10,0,1,R_8SkzcoGG1ctZ3od,6977ba2b009114ad31cf0602,2026-03-28T19:21:31.793000Z,641,36,18,Male,White,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking),4,69c8d02fba8c4554ee5a32b3
70.26.111.135,1384,3/28/26 19:58,R_7SH9jC8rfN4JgGT,43.5903,-79.7598,EN,65,55,t3,"I will complete this task honestly and report my results as they occur. I understand fairness matters to everyone in the study, so I will not exaggerate my answers for personal gain.",550.193,13,134.506,1,5,5,25,15,"I guess some people might misreport if they think it won't really matter or if they just want to get a higher bonus. Still, I feel like it's better to be honest since the whole point of the task is to get real results, even if the reward is small.",45,10,15,20,5,2,R_7SH9jC8rfN4JgGT,69b05acd89d8fd56bc1bc15b,2026-03-29T01:30:16.042000Z,440,82,20,Male,White,United States,United States,United States,English,Yes,Part-Time,7,69c8269f4bbda45d50a6cad2
131.111.184.4,514,3/29/26 02:14,R_8LpqOsrHLJWc58O,52.1929,0.1256,EN,100,85,t3,"I will report the exact number of heads I observe in my ten flips, truthfully and in full. I will neither misreport nor shirk nor manipulate my results.",176.836,6,136.195,1,5,5,70,20,Misreporting could be justifiable if the incentive to misreport is greater than the harm caused by the misreporting.,75,0,0,0,10,2,R_8LpqOsrHLJWc58O,699a38fda2cf38e63cd414a6,2026-03-28T20:08:33.965000Z,573,27,62,Female,White,United States,United States,United States,English,No,Full-Time,6,69c880a484b40a52152ba779
86.172.115.181,1387,3/29/26 02:07,R_2VsRr5TWouhRhYm,51.4193,-0.5593,EN,61,31,t3,I promise to perform the coin flipping task honestly and accurately report the number of heads and acknowledge the requirement to act with integrity in completing this study,759.761,18,138.597,3,5,6,12,30,I can’t think of many circumstances where misreporting would be justifiable as the task is quick and easy. However there was no warning that a coin would be required and some households use no or very little cash. I belong to such a household and struggled to find a coin. Cheating would be an option,8,2,7,1,2,2,R_2VsRr5TWouhRhYm,581f12420fe4d60001a5511a,2026-03-28T19:30:49.754000Z,1265,32,40,Male,White,Algeria,France,France,French,No,Other,6,69c87e8d028b03997bad60bf
69.213.191.116,742,3/28/26 15:51,R_1JKthqqtHRTlmS9,32.7185,-97.1432,EN,20,40,t3,"I pledge to report, without fabrication or omission, the exact number of heads observed in the ten consecutive coin flips, and to do so truthfully regardless of any incentive or pressure to misreport.",198.558,2,148.191,1,5,5,10,5,I don't think there are any circumstances where misreporting can be justifiable. Especially as we gave our word that we would give an honest account of the number of times it came up heads.,10,0,0,0,5,2,R_1JKthqqtHRTlmS9,5d4c7ac3e8ec490018b0050d,2026-03-29T02:04:00.987000Z,491,98,23,Male,White,Egypt,Egypt,Egypt,Arabic,Yes,Unemployed (and job seeking),7,69c82619645c7293c8b09778
104.174.123.246,832,3/28/26 19:40,R_70AUeRMJHiPp7t7,34.003,-118.4298,EN,15,40,t3,"I commit to scientific integrity and moral honesty, reporting accurate results regardless of outcomes, and refusing misrepresentation of data veracity.",268.601,7,158.748,7,5,6,19,10,"Misreporting is not justifiable in any circumstance. I understand if there are differences in the experiment conduction - like what does one do if you drop the coin? However, we all have pledged as survey takers to report data truthfully.",40,9,19,25,35,2,R_70AUeRMJHiPp7t7,69c65d96dd04bdfe05c77302,2026-03-29T01:33:41.334000Z,517,262,39,Male,Other,Greece,Sweden,Sweden,Greek,No,Full-Time,2,69c80b35a73e1bc23ca62744
41.90.187.246,891,3/29/26 09:30,R_8RQTyFwzowavYTD,-1.2841,36.8155,EN,72,72,t3,"I pledge to report the number of heads I observe with accuracy and integrity, to follow all study instructions, and to resist any misreporting or shirking, recognizing that honesty is essential for valid results.",242.465,1,165.517,2,5,6,30,9,"If the coin was not flipped at all, then it means that the findings cannot be justified. In addition, if the coin was flipped less or more than 10 times, it means the findings are dishonest and contributes to misreporting.",71,0,5,0,0,2,R_8RQTyFwzowavYTD,6666f378a32940da4fbfebc8,2026-03-29T01:51:26.031000Z,1268,4,19,Female,Mixed,Egypt,Egypt,Egypt,Arabic,Yes,Unemployed (and job seeking),7,69c826425ba0f2e3418f4778
86.18.152.9,1015,3/29/26 00:50,R_2VOcs7YiawFddc8,51.6326,-0.569,EN,100,100,t3,"I promise to participate with honesty. I'll perform the game by myself and will mention the exact numbers of heads, as I believe in the integrity of the study.",329.874,9,184.964,1,5,5,19,0,I think it would not be justifiable because the task is based on honesty and actual performance. Misinterpretation can cause changes in data and results.,91,0,0,0,0,2,R_2VOcs7YiawFddc8,6765e9bd9e8f52ca201e390b,2026-03-29T01:41:48.001000Z,539,43,29,Male,White,United States,United States,United States,English,No,Full-Time,7,69c8263424a3c4ba5a169594
105.157.230.15,1697,3/28/26 20:03,R_8JId97falniqfJI,33.5922,-7.6184,EN,40,70,t3,"I will provide accurate results, avoid exaggeration or deception, and note any uncertainty to uphold integrity and the study’s validity.",726.375,16,192.096,2,5,5,25,10,I think it would be justifiable if the person truly miscounted the heads and tails. Or people that have trouble with concentration and made a genuine mistake. A person could have had a rough day or did not flip a coin before in their lives.,40,0,0,0,0,2,R_8JId97falniqfJI,698a3ff23eb3a195c800a18e,2026-03-28T19:29:03.642000Z,1257,20,20,Male,White,Egypt,Egypt,Egypt,Arabic,Yes,Full-Time,6,69c87fc5a613c24b8758ae88
102.253.96.22,887,3/28/26 13:24,R_22zh2lSPNMonIX0,-25.757,28.1443,EN,50,50,t3,"I am so lonely but at the same time, I think that love is overrated. Would you agree with me?",285.223,9,210.696,1,5,5,60,40,"I think when more people flip the coin and do it repeatedly so, misreporting can be justifiable.",80,0,0,0,0,2,R_22zh2lSPNMonIX0,66daed4c64c8a7ff4de12537,2026-03-29T01:41:59.403000Z,475,1000,31,Male,White,United Kingdom,United States,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",3,69c8500f8b155601158b3b24
176.78.160.86,349,3/28/26 19:32,R_8JLLSQbPplWnplx,38.5661,-7.8932,EN,100,75,t3,"I will report the exact number of heads I observed in my 10 coin flips, truthfully and without alteration and I will not misrepresent results.",68.04,6,224.956,1,5,6,20,20,I don't think it's justifiable for the simple fact that the reward is so small. Why would Iharm my own selfworth and pride for something so small? I would if the rewards were bigger and made some sort of a difference though.,65,1,5,25,37,2,R_8JLLSQbPplWnplx,6011k08277ef4851bf51hc6b,2026-03-28T19:21:37.338000Z,1055,152,37,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,6,69c87ed8bb2a23caffa55025
93.44.188.19,671,3/29/26 09:31,R_2WmWo3nlpxtGME1,45.6482,13.7747,EN,82,62,t3,"I pledge to report the number of heads from my 10 coin flips honestly. Misreporting harms the study’s validity and fairness for all, and I uphold integrity in this anonymous task.",77.8,4,248.898,5,5,6,40,30,"In my honest opinion, misreporting is almost never justifiable. Being honest is essential, especially in tasks like this where results depend on truthful answers. Lying for personal gain makes the data unreliable and unfair to others, and gathering good data is what Prolific is about. That's what I think!",24,8,18,46,2,2,R_2WmWo3nlpxtGME1,5ae3003bca00550001e4a4b7,2026-03-28T20:40:30.513000Z,870,773,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",7,69c825ebd9425b600dfbb9e3
